acronym,color_hex_triplet,graph_order,id,name,parent_structure_id,st_level,structure_id_path
NSP,BCBA80,1918,10357,"nucleus subputaminalis",10349,,/10153/10154/10155/10156/10157/10158/10331/10349/10357/
IsCj,858536,1919,10358,"islands of Calleja",10349,,/10153/10154/10155/10156/10157/10158/10331/10349/10358/
IsCjm,858536,1920,10359,"major island of Calleja",10358,,/10153/10154/10155/10156/10157/10158/10331/10349/10358/10359/
IsCjs,858536,1921,10360,"scattered islands of Calleja",10358,,/10153/10154/10155/10156/10157/10158/10331/10349/10358/10360/
SI,CACA92,1922,13034,"substantia innominata",10349,,/10153/10154/10155/10156/10157/10158/10331/10349/13034/
SI-pc,C4C288,1923,266441495,"lightly-stained parvocellular islands of SI",13034,,/10153/10154/10155/10156/10157/10158/10331/10349/13034/266441495/
SI-nc,989750,1924,266441499,"darkly-stained nanocellular islands of SI",13034,,/10153/10154/10155/10156/10157/10158/10331/10349/13034/266441499/
Die,E4CCE3,1925,10389,diencephalon,10157,,/10153/10154/10155/10156/10157/10389/
THM,E4CCE3,1926,10390,thalamus,10389,,/10153/10154/10155/10156/10157/10389/10390/
DTH,CC9FC9,1927,10391,"dorsal thalamus",10390,,/10153/10154/10155/10156/10157/10389/10390/10391/
ANC,BF89BC,1928,10392,"anterior nuclear complex of thalamus",10391,,/10153/10154/10155/10156/10157/10389/10390/10391/10392/
AD,B67BB4,1929,10393,"anterodorsal nucleus of thalamus",10392,,/10153/10154/10155/10156/10157/10389/10390/10391/10392/10393/
AM,B67BB4,1930,10394,"anteromedial nucleus of thalamus",10392,,/10153/10154/10155/10156/10157/10389/10390/10391/10392/10394/
AV,B067A9,1931,10395,"anteroventral nucleus of thalamus",10392,,/10153/10154/10155/10156/10157/10389/10390/10391/10392/10395/
LD,B67BB4,1932,10396,"lateral dorsal nucleus of thalamus",10392,,/10153/10154/10155/10156/10157/10389/10390/10391/10392/10396/
MNC,B67BB4,1933,10397,"medial nuclear complex of thalamus",10391,,/10153/10154/10155/10156/10157/10389/10390/10391/10397/
MD,B067A9,1934,10398,"mediodorsal nucleus of thalamus",10397,,/10153/10154/10155/10156/10157/10389/10390/10391/10397/10398/
MDd,B067A9,1935,10399,"densocelllular (paralamellar) division of MD",10398,,/10153/10154/10155/10156/10157/10389/10390/10391/10397/10398/10399/
MDm,A554A0,1936,10400,"magnocellular (medial) division of MD",10398,,/10153/10154/10155/10156/10157/10389/10390/10391/10397/10398/10400/
MDmc,9F4D95,1937,266441503,"central part of medial division of MD",10400,,/10153/10154/10155/10156/10157/10389/10390/10391/10397/10398/10400/266441503/
MDam,A554A0,1938,266441507,"anteromedial large-celled island of MD ",10398,,/10153/10154/10155/10156/10157/10389/10390/10391/10397/10398/266441507/
MDl,B067A9,1939,10401,"multiform (lateral) division of MD",10398,,/10153/10154/10155/10156/10157/10389/10390/10391/10397/10398/10401/
MDc,B067A9,1940,10402,"parvocellular (central) division of MD",10398,,/10153/10154/10155/10156/10157/10389/10390/10391/10397/10398/10402/
Re,95498A,1941,10403,"reuniens nucleus (medioventral nucleus) of thalamus",10397,,/10153/10154/10155/10156/10157/10389/10390/10391/10397/10403/
Pt,B67BB4,1942,10404,"parataenial nucleus of thalamus",10397,,/10153/10154/10155/10156/10157/10389/10390/10391/10397/10404/
LNC,B67BB4,1943,10406,"lateral nuclear complex of thalamus",10391,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/
DLN,B67BB4,1944,10407,"dorsal group of lateral nucleus",10406,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10407/
LP,B067A9,1945,10408,"lateral posterior nucleus of thalamus",10407,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10407/10408/
Pul,B067A9,1946,10409,"pulvinar of thalamus",10407,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10407/10409/
Pulr,B067A9,1947,10410,"anterior nucleus of pulvinar",10409,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10407/10409/10410/
Pulm,B067A9,1948,10411,"medial nucleus of pulvinar",10409,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10407/10409/10411/
Pull,B067A9,1949,10412,"lateral nucleus of pulvinar",10409,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10407/10409/10412/
Puli,B067A9,1950,10413,"inferior nucleus of pulvinar",10409,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10407/10409/10413/
Pulil,B067A9,1951,10414,"lateral subdivision of Puli",10413,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10407/10409/10413/10414/
Pulim,B067A9,1952,10415,"medial subdivision of Puli",10413,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10407/10409/10413/10415/
VLN,A554A0,1953,10416,"ventral group of lateral nucleus",10406,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/
VA,A554A0,1954,10417,"ventral anterior nucleus of thalamus",10416,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10417/
VApr,A554A0,1955,10418,"parvocellular division of VA",10417,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10417/10418/
VAmc,9E4C94,1956,10419,"magnocellular division of VA",10417,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10417/10419/
VL,B067A9,1957,10420,"ventral lateral nucleus of thalamus",10416,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10420/
VLR,B067A9,1958,10421,"rostral division of VL",10420,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10420/10421/
VLC,B067A9,1959,10422,"caudal division of VL",10420,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10420/10422/
VLCd,B067A9,1960,13037,"dorsal subdivision of VLC",10422,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10420/10422/13037/
VLCv,B67BB4,1961,13038,"ventral subdivision of VLC",10422,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10420/10422/13038/
VLCx,BF89BC,1962,13039,"medial subdivision of VLC (area x)",10422,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10420/10422/13039/
VPT,9E4C94,1963,10423,"ventral posterior nucleus of thalamus",10416,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10423/
VPL,9E4C94,1964,10424,"ventral posterior lateral nucleus",10423,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10423/10424/
VPLr,9E4C94,1965,266441511,"rostral division of ventral posterior lateral nucleus",10424,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10423/10424/266441511/
VPLc,9E4C94,1966,266441515,"caudal division of ventral posterior lateral nucleus",10424,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10423/10424/266441515/
VPM,9E4C94,1967,10425,"ventral posterior medial nucleus",10423,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10423/10425/
VPMpc,8C4685,1968,146034766,"parvocellular division of VPM",10425,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10423/10425/146034766/
VPI,9E4C94,1969,10426,"ventral posterior inferior nucleus",10423,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10423/10426/
VMb,9E4C94,1970,13040,"basal ventral medial nucleus",10423,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10423/13040/
VM,9E4C94,1971,10427,"ventral medial nucleus of thalamus",10416,,/10153/10154/10155/10156/10157/10389/10390/10391/10406/10416/10427/
PoN,BF89BC,1972,10428,"posterior nuclear complex of thalamus",10391,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/
LG,8C4685,1973,10429,"lateral geniculate nucleus",10428,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10429/
DLG,8C4685,1974,10430,"dorsal lateral geniculate nucleus",10429,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10429/10430/
DLGmc,773671,1975,10431,"magnocellular layer of DLG",10430,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10429/10430/10431/
DLG1,773671,1976,11571,"layer 1 of DLG",10431,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10429/10430/10431/11571/
DLG2,773671,1977,11572,"layer 2 of DLG",10431,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10429/10430/10431/11572/
DLGpc,8C4685,1978,10432,"parvicellular layer of DLG",10430,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10429/10430/10432/
DLG3,8C4685,1979,11573,"layer 3 of DLG",10432,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10429/10430/10432/11573/
DLG4,8C4685,1980,11574,"layer 4 of DLG",10432,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10429/10430/10432/11574/
DLG5,8C4685,1981,11575,"layer 5 of DLG",10432,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10429/10430/10432/11575/
DLG6,8C4685,1982,11576,"layer 6 of DLG",10432,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10429/10430/10432/11576/
DLGs,D4B3D4,1983,13041,"S layer of DLG",10430,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10429/10430/13041/
DLGk,E4CDE4,1984,266441519,"koniocellular layer of DLG",10430,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10429/10430/266441519/
PG,A554A0,1985,13042,"pregeniculate nucleus",10429,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10429/13042/
MG,B67BB4,1986,10434,"medial geniculate nuclei",10428,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10434/
DMG,B67BB4,1987,10435,"dorsal medial geniculate nucleus",10434,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10434/10435/
DMGad,B67BB4,1988,10436,"anterodorsal subdivision of DMG",10435,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10434/10435/10436/
DMGpd,B67BB4,1989,10437,"posterodorsal subdivision of DMG",10435,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10434/10435/10437/
VMG,BF89BC,1990,10438,"ventral medial geniculate nucleus",10434,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10434/10438/
MMG,B067A9,1991,10439,"magnocellular (medial) nucleus",10434,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10434/10439/
LiMG,B067A9,1992,266441523,"limitans part of medial geniculate nucleus",10434,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10434/266441523/
Po,B67BB4,1993,10440,"posterior nucleus of thalamus",10428,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10440/
LSG,95498A,1994,10441,"limitans/suprageniculate nucleus",10428,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10441/
Lim,95498A,1995,13043,"limitans nucleus",10441,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10441/13043/
SGN,95498A,1996,13044,"suprageniculate nucleus of thalamus",10441,,/10153/10154/10155/10156/10157/10389/10390/10391/10428/10441/13044/
ILN,BF89BC,1997,10442,"intralaminar nuclear complex",10391,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/
AILN,B67BB4,1998,10443,"anterior group of intralaminar nuclei",10442,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/10443/
CL,B67BB4,1999,10444,"central lateral nucleus of the thalamus",10443,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/10443/10444/
CLm,B67BB4,2000,266441527,"medial division of central lateral nucleus ",10444,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/10443/10444/266441527/
CLl,B67BB4,2001,266441531,"lateral division of central lateral nucleus",10444,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/10443/10444/266441531/
CLs,B67BB4,2002,266441535,"dorsal division of central lateral nucleus",10444,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/10443/10444/266441535/
CLc,B67BB4,2003,266441539,"caudal division of central lateral nucleus",10444,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/10443/10444/266441539/
CeM,B67BB4,2004,10445,"central medial nucleus of thalamus",10443,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/10443/10445/
PC,B67BB4,2005,10446,"paracentral nucleus of thalamus",10443,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/10443/10446/
CD,B67BB4,2006,13331,"central dorsal nucleus of thalamus",10443,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/10443/13331/
PILN,B67BB4,2007,10448,"posterior group of intralaminar nuclei",10442,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/10448/
CM,B67BB4,2008,10449,"centromedian nucleus of thalamus",10448,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/10448/10449/
CMl,B67BB4,2009,13050,"lateral division of centromedian nucleus of thalamus",10449,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/10448/10449/13050/
CMm,BF89BC,2010,13051,"medial division of centromedian nucleus of thalamus",10449,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/10448/10449/13051/
Pf,B067A9,2011,10450,"parafascicular nucleus of thalamus",10448,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/10448/10450/
Pfl,B067A9,2012,13052,"lateral division of parafascicular nucleus of thalamus",10450,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/10448/10450/13052/
Pfm,B67BB4,2013,13053,"medial division of parafascicular nucleus of thalamus",10450,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/10448/10450/13053/
SPf,BF89BC,2014,13054,"subparafascicular nucleus of thalamus",10448,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/10448/13054/
RPf,B067A9,2015,15534,"retroparafascicular area of thalamus",10448,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/10448/15534/
Fa,B67BB4,2016,13047,"fasciculosus nucleus of thalamus",10442,,/10153/10154/10155/10156/10157/10389/10390/10391/10442/13047/
MiN,A554A0,2017,13045,"midline nuclear complex",10391,,/10153/10154/10155/10156/10157/10389/10390/10391/13045/
Rh,B67BB4,2018,10447,"rhomboid (central) nucleus of thalamus",13045,,/10153/10154/10155/10156/10157/10389/10390/10391/13045/10447/
PeVA,B067A9,2019,13046,"periventricular area of thalamus",13045,,/10153/10154/10155/10156/10157/10389/10390/10391/13045/13046/
IAM,B067A9,2020,13048,"interanteromedial nucleus of thalamus",13045,,/10153/10154/10155/10156/10157/10389/10390/10391/13045/13048/
IMD,B067A9,2021,13049,"intermediodorsal  nucleus of thalamus",13045,,/10153/10154/10155/10156/10157/10389/10390/10391/13045/13049/
ETH,CC9FC9,2022,10451,epithalamus,10390,,/10153/10154/10155/10156/10157/10389/10390/10451/
HN,B67BB4,2023,10452,"habenular nuclei",10451,,/10153/10154/10155/10156/10157/10389/10390/10451/10452/
LHN,B67BB4,2024,10453,"lateral habenular nucleus",10452,,/10153/10154/10155/10156/10157/10389/10390/10451/10452/10453/
LHNmc,B067A9,2025,10454,"magnocellular division of lateral habenular nucleus",10453,,/10153/10154/10155/10156/10157/10389/10390/10451/10452/10453/10454/
LHNpc,B67BB4,2026,10455,"parvicellular division of lateral habenular nucleus",10453,,/10153/10154/10155/10156/10157/10389/10390/10451/10452/10453/10455/
MHN,9E4C94,2027,10456,"medial habenular nucleus",10452,,/10153/10154/10155/10156/10157/10389/10390/10451/10452/10456/
PaV,B067A9,2028,10457,"paraventricular nucleus",10451,,/10153/10154/10155/10156/10157/10389/10390/10451/10457/
PaVr,B067A9,2029,10458,"rostral subdivision of paraventricular nucleus",10457,,/10153/10154/10155/10156/10157/10389/10390/10451/10457/10458/
PaVc,B067A9,2030,10459,"caudal subdivision of paraventricular nucleus",10457,,/10153/10154/10155/10156/10157/10389/10390/10451/10457/10459/
Pin,773671,2031,10460,"pineal body",10451,,/10153/10154/10155/10156/10157/10389/10390/10451/10460/
VTH,BF89BC,2032,10461,"ventral thalamus",10390,,/10153/10154/10155/10156/10157/10389/10390/10461/
FF,B67BB4,2033,10462,"nucleus of the field of Forel",10461,,/10153/10154/10155/10156/10157/10389/10390/10461/10462/
ZI,B067A9,2034,10463,"zona incerta",10461,,/10153/10154/10155/10156/10157/10389/10390/10461/10463/
ZId,B067A9,2035,13055,"zona incerta, dorsal division",10463,,/10153/10154/10155/10156/10157/10389/10390/10461/10463/13055/
ZIv,A554A0,2036,13056,"zona incerta, ventral division",10463,,/10153/10154/10155/10156/10157/10389/10390/10461/10463/13056/
EnP,B67BB4,2037,13057,"endopeduncular nucleus",10461,,/10153/10154/10155/10156/10157/10389/10390/10461/13057/
PSTh,BF89BC,2038,13058,"parasubthalamic nucleus",10461,,/10153/10154/10155/10156/10157/10389/10390/10461/13058/
R,A554A0,2039,10464,"reticular nucleus of thalamus",10390,,/10153/10154/10155/10156/10157/10389/10390/10464/
Rmc,B067A9,2040,13059,"magnocellular division of reticular nucleus",10464,,/10153/10154/10155/10156/10157/10389/10390/10464/13059/
Rpc,BF89BC,2041,13060,"parvocellular division of reticular nucleus (perireticular nucleus)",10464,,/10153/10154/10155/10156/10157/10389/10390/10464/13060/
SubTH,DDD2E6,2042,10465,subthalamus,10389,,/10153/10154/10155/10156/10157/10389/10465/
STH,B799C4,2043,10466,"subthalamic nucleus",10465,,/10153/10154/10155/10156/10157/10389/10465/10466/
STHm,A78DB4,2044,13332,"medial portion of STH",10466,,/10153/10154/10155/10156/10157/10389/10465/10466/13332/
STHld,9881A5,2045,13333,"laterodorsal portion of STH",10466,,/10153/10154/10155/10156/10157/10389/10465/10466/13333/
STHlv,8A7595,2046,13334,"lateroventral portion of STH",10466,,/10153/10154/10155/10156/10157/10389/10465/10466/13334/
HTH,E4C9D9,2047,10467,hypothalamus,10389,,/10153/10154/10155/10156/10157/10389/10467/
HTHpo,DBABC8,2048,10468,"preoptic region of HTH",10467,,/10153/10154/10155/10156/10157/10389/10467/10468/
PeVpo,DBABC8,2049,10469,"periventricular nucleus, preoptic portion",10468,,/10153/10154/10155/10156/10157/10389/10467/10468/10469/
DPe,C178A2,2050,266441543,"dorsal periventricular nucleus",10469,,/10153/10154/10155/10156/10157/10389/10467/10468/10469/266441543/
AVPe,CF97B9,2051,13061,"anteroventral periventricular nucleus",10469,,/10153/10154/10155/10156/10157/10389/10467/10468/10469/13061/
AMPO,C484A9,2052,13062,"anteromedial preoptic nucleus",10469,,/10153/10154/10155/10156/10157/10389/10467/10468/10469/13062/
MPA,DFB6CE,2053,266441547,"medial preoptic area",10468,,/10153/10154/10155/10156/10157/10389/10467/10468/266441547/
MPN,CF97B9,2054,10470,"medial preoptic nucleus",10468,,/10153/10154/10155/10156/10157/10389/10467/10468/10470/
LPA,DBABC8,2055,10471,"lateral preoptic area",10468,,/10153/10154/10155/10156/10157/10389/10467/10468/10471/
IMH,B57197,2056,10472,"intermediate (sexually dimorphic) hypothalamic nuclei",10468,,/10153/10154/10155/10156/10157/10389/10467/10468/10472/
MnPO,C178A2,2057,13063,"median preoptic nucleus",10468,,/10153/10154/10155/10156/10157/10389/10467/10468/13063/
HTHso,CF97B9,2058,10473,"supraoptic region of HTH",10467,,/10153/10154/10155/10156/10157/10389/10467/10473/
PeVso,DBABC8,2059,10474,"periventricular nucleus, supraoptic portion",10473,,/10153/10154/10155/10156/10157/10389/10467/10473/10474/
AHN,CF97B9,2060,10475,"anterior hypothalamic nucleus",10473,,/10153/10154/10155/10156/10157/10389/10467/10473/10475/
AnHA,CF97B9,2061,266441551,"anterior hypothalamic area",10473,,/10153/10154/10155/10156/10157/10389/10467/10473/266441551/
